"V1" "V2" "V3" "V4" "V5"
"4723" 1 21 12 1 39
"4724" 2 19 18 1 8
"4725" 2 10 4 2 38
"4726" 2 20 8 2 37
"4727" 2 22 6 2 27
"4728" 1 24 12 1 37
"4729" 2 12 4 2 36
"4730" 1 17 11 2 22
"4731" 1 9 25 2 17
"4732" 2 6 25 1 34
"4733" 1 14 18 2 37
"4734" 1 11 14 2 18
"4735" 2 10 12 1 19
"4736" 2 15 15 2 19
"4737" 2 4 3 1 43
"4738" 1 3 3 2 14
"4739" 1 19 6 2 36
"4740" 2 22 9 2 25
"4741" 2 23 11 1 30
"4742" 1 7 25 1 11
"4743" 1 4 20 2 25
"4744" 1 22 14 2 21
"4745" 2 4 18 2 7
"4746" 1 6 8 1 42
"4747" 1 6 13 2 17
"4748" 1 20 23 2 44
"4749" 1 21 18 2 32
"4750" 1 8 2 1 21
"4751" 2 22 14 2 31
"4752" 2 11 25 1 22
"4753" 1 6 9 1 29
"4754" 2 18 8 2 35
"4755" 1 10 15 2 28
"4756" 1 13 22 1 28
"4757" 2 23 14 2 20
"4758" 1 12 6 2 27
"4759" 2 11 10 1 35
"4760" 2 17 24 2 13
"4761" 2 13 6 2 37
"4762" 1 14 23 2 44
"4763" 1 24 7 1 28
"4764" 2 2 12 2 33
"4765" 1 5 9 2 13
"4766" 1 21 14 1 5
"4767" 2 23 2 2 13
"4768" 1 20 5 2 16
"4769" 2 1 10 2 32
"4770" 2 14 21 2 6
"4771" 1 9 12 2 25
"4772" 2 19 10 2 15
"4773" 1 2 18 2 14
"4774" 1 18 9 2 25
"4775" 2 23 19 2 33
"4776" 1 9 5 2 36
"4777" 1 6 15 2 31
"4778" 2 11 25 1 33
"4779" 1 6 2 1 34
"4780" 2 7 1 1 19
"4781" 2 21 3 1 30
"4782" 2 24 21 1 36
"4783" 1 21 19 2 31
"4784" 1 18 18 2 11
"4785" 1 21 8 1 41
"4786" 1 15 19 1 14
"4787" 1 18 16 1 18
"4788" 2 24 17 2 19
"4789" 2 17 6 1 22
"4790" 2 13 16 2 45
"4791" 1 5 7 1 41
"4792" 2 10 25 2 45
"4793" 2 22 10 2 34
"4794" 1 17 11 1 43
"4795" 2 6 24 1 15
"4796" 1 20 18 2 14
"4797" 1 12 21 2 11
"4798" 1 13 22 1 38
"4799" 1 4 4 2 21
"4800" 1 9 11 2 30
"4801" 2 9 11 2 14
"4802" 1 12 24 2 34
"4803" 2 17 2 2 46
"4804" 1 7 17 2 35
"4805" 2 2 22 2 45
"4806" 1 15 7 1 25
"4807" 1 22 20 2 37
"4808" 2 8 4 2 9
"4809" 1 25 19 1 20
"4810" 2 18 11 1 9
"4811" 1 13 8 1 16
"4812" 1 17 14 2 43
"4813" 1 10 15 1 39
"4814" 2 22 19 1 39
"4815" 2 10 2 2 26
"4816" 1 11 2 1 41
"4817" 2 7 12 1 27
"4818" 1 18 2 1 13
"4819" 2 21 6 2 36
"4820" 1 19 22 2 32
"4821" 1 22 17 2 29
"4822" 2 4 14 2 20
"4823" 2 2 20 1 36
"4824" 1 9 4 1 19
"4825" 2 10 16 1 41
"4826" 2 6 22 2 6
"4827" 2 21 18 2 37
"4828" 2 21 25 1 12
"4829" 1 2 24 1 15
"4830" 1 22 21 1 43
"4831" 1 10 14 2 34
"4832" 2 11 14 1 24
"4833" 1 19 21 1 41
"4834" 2 2 18 1 9
"4835" 2 15 4 1 23
"4836" 2 3 4 1 31
"4837" 2 4 10 1 12
"4838" 2 9 6 2 43
"4839" 1 21 1 1 36
"4840" 2 20 5 1 9
"4841" 2 6 18 1 9
"4842" 1 23 20 1 13
"4843" 2 5 26 2 14
"4844" 1 13 8 1 15
"4845" 1 21 9 2 12
"4846" 1 14 20 2 40
"4847" 2 7 7 1 35
"4848" 1 22 1 2 27
"4849" 1 11 25 2 37
"4850" 2 12 22 1 26
"4851" 1 25 17 1 36
"4852" 2 13 4 1 10
"4853" 2 10 8 1 6
"4854" 1 14 7 1 15
"4855" 1 17 11 2 37
"4856" 2 9 3 2 13
"4857" 1 20 10 2 35
"4858" 1 15 11 1 15
"4859" 1 11 3 2 29
"4860" 2 4 12 2 26
"4861" 2 11 5 2 9
"4862" 2 20 19 2 11
"4863" 1 8 25 2 8
"4864" 2 12 18 2 19
"4865" 2 8 21 1 42
"4866" 2 3 17 1 33
"4867" 1 2 19 1 5
"4868" 1 15 20 1 45
"4869" 2 20 12 2 34
"4870" 1 10 9 2 40
"4871" 1 22 25 2 28
"4872" 2 19 22 2 13
"4873" 2 3 21 2 24
"4874" 1 19 5 1 12
"4875" 2 5 15 2 43
"4876" 1 5 11 1 7
"4877" 1 11 3 2 20
"4878" 2 20 21 1 33
"4879" 1 20 25 1 21
"4880" 1 20 12 2 12
"4881" 1 15 18 2 26
"4882" 2 10 6 2 30
"4883" 2 14 25 1 9
"4884" 1 22 2 2 30
"4885" 2 23 17 1 18
"4886" 1 6 6 1 8
"4887" 1 12 11 1 35
"4888" 1 13 15 2 18
"4889" 2 7 16 1 5
"4890" 2 17 9 1 10
"4891" 1 24 24 2 23
"4892" 2 10 11 2 15
"4893" 1 8 14 1 33
"4894" 2 16 22 2 37
"4895" 1 3 18 1 44
"4896" 2 22 13 2 36
"4897" 2 12 4 1 15
"4898" 1 20 1 2 25
"4899" 2 23 22 1 13
"4900" 2 15 19 1 12
"4901" 2 3 22 1 10
"4902" 1 25 4 2 25
"4903" 2 10 5 1 31
"4904" 2 10 20 2 21
"4905" 1 18 13 1 14
"4906" 2 6 6 1 17
"4907" 1 5 21 1 36
"4908" 1 4 24 1 45
"4909" 2 2 10 2 41
"4910" 1 10 17 2 45
"4911" 2 21 7 1 30
"4912" 2 23 3 2 38
"4913" 1 24 25 2 32
"4914" 1 4 9 2 11
"4915" 1 21 18 2 33
"4916" 1 5 22 1 30
"4917" 2 8 1 1 33
"4918" 1 5 23 2 27
"4919" 2 21 6 1 14
"4920" 2 18 23 2 28
"4921" 1 12 4 1 30
"4922" 2 12 24 2 11
"4923" 2 12 2 2 6
"4924" 2 20 7 2 29
"4925" 2 5 15 1 6
"4926" 2 21 2 2 39
"4927" 1 4 5 2 37
"4928" 2 23 16 1 34
"4929" 1 3 25 2 29
"4930" 1 23 8 1 28
"4931" 1 25 10 2 26
"4932" 1 14 9 2 15
"4933" 1 13 4 1 7
"4934" 2 2 7 2 13
"4935" 1 6 6 1 13
"4936" 1 21 8 2 34
"4937" 1 5 21 2 29
"4938" 1 23 10 1 20
"4939" 2 21 9 2 45
"4940" 1 23 11 1 18
"4941" 1 23 17 2 26
"4942" 1 20 14 2 26
"4943" 1 24 23 2 41
"4944" 2 24 24 1 26
"4945" 1 17 14 1 20
"4946" 2 11 16 2 16
"4947" 2 11 23 1 26
"4948" 2 18 24 1 7
"4949" 1 23 1 2 27
"4950" 1 20 11 2 46
"4951" 1 11 19 2 11
"4952" 1 19 17 1 19
"4953" 2 8 19 1 26
"4954" 1 4 23 2 21
"4955" 2 7 11 2 9
"4956" 1 8 9 2 10
"4957" 1 20 8 1 27
"4958" 2 23 21 1 8
"4959" 1 23 7 1 29
"4960" 2 14 12 1 31
"4961" 2 12 6 2 25
"4962" 1 1 6 2 14
"4963" 2 12 7 1 27
"4964" 2 2 22 2 38
"4965" 1 22 8 2 12
"4966" 2 7 23 1 39
"4967" 2 21 5 1 39
"4968" 2 6 12 2 39
"4969" 2 8 19 1 31
"4970" 1 7 10 2 41
"4971" 2 11 26 2 29
"4972" 2 24 24 1 11
"4973" 2 20 14 1 23
"4974" 2 20 5 1 43
"4975" 2 14 20 2 25
"4976" 1 11 1 2 29
"4977" 1 7 17 1 22
"4978" 2 12 23 1 6
"4979" 2 3 6 2 17
"4980" 1 16 25 2 39
"4981" 2 14 25 2 32
"4982" 1 20 16 1 29
"4983" 1 11 19 1 32
"4984" 2 16 9 2 25
"4985" 2 17 15 2 36
"4986" 1 11 15 2 24
"4987" 2 12 19 2 7
"4988" 2 18 16 1 24
"4989" 1 13 13 2 40
"4990" 2 6 24 1 39
"4991" 1 7 7 1 16
"4992" 2 4 18 1 14
"4993" 2 4 6 1 6
"4994" 1 17 12 1 44
"4995" 1 12 26 2 29
"4996" 2 8 9 2 40
"4997" 2 17 25 1 21
"4998" 1 19 18 1 13
"4999" 1 21 17 1 38
"5000" 2 7 24 1 11
"5001" 2 7 8 1 8
"5002" 2 17 2 1 45
"5003" 2 4 5 1 20
"5004" 2 11 2 1 26
"5005" 1 19 24 2 10
"5006" 1 4 7 2 17
"5007" 1 24 23 1 45
"5008" 2 18 25 1 34
"5009" 2 20 8 1 41
"5010" 1 6 24 2 7
"5011" 2 4 13 1 22
"5012" 1 5 16 2 45
"5013" 1 5 19 2 12
"5014" 1 19 11 2 14
"5015" 1 13 17 2 28
"5016" 2 23 23 1 22
"5017" 1 16 6 1 11
"5018" 2 15 19 1 38
"5019" 1 18 21 2 43
"5020" 2 17 24 1 13
"5021" 1 2 20 1 35
"5022" 1 2 15 1 20
"5023" 2 12 14 1 6
"5024" 2 21 7 2 43
"5025" 2 9 9 1 31
"5026" 2 6 25 2 14
"5027" 1 14 18 2 6
"5028" 2 11 8 2 17
"5029" 1 1 8 2 45
"5030" 1 12 24 2 26
"5031" 1 20 4 2 41
"5032" 2 22 25 2 41
"5033" 1 12 19 1 14
"5034" 1 23 25 2 36
"5035" 1 11 21 1 19
"5036" 2 15 3 2 7
"5037" 1 25 14 2 9
"5038" 2 12 6 1 21
"5039" 2 13 19 1 38
"5040" 1 10 26 1 17
"5041" 1 4 10 2 41
"5042" 1 3 25 2 25
"5043" 2 24 23 1 40
"5044" 1 11 12 1 21
"5045" 1 13 6 2 32
"5046" 1 10 11 1 44
"5047" 1 24 7 1 10
"5048" 1 16 13 2 43
"5049" 2 5 25 1 7
"5050" 2 2 23 1 22
"5051" 2 10 7 1 6
"5052" 2 5 20 2 26
